STATION,DATE,DEW,WND,TMP
74486094789,2018-10-01T20:51:00,"+0206,5","190,5,N,0067,5","+0228,5"
74486094789,2018-10-01T21:00:00,"+0206,1","190,1,N,0067,1","+0228,1"
74486094789,2018-10-01T21:51:00,"+0200,5","190,5,N,0067,5","+0222,5"
74486094789,2018-10-01T22:51:00,"+0200,5","180,5,N,0057,5","+0211,5"
74486094789,2018-10-01T23:51:00,"+0206,5","190,5,N,0072,5","+0211,5"
74486094789,2018-10-02T00:00:00,"+0206,1","190,1,N,0072,1","+0211,1"
74486094789,2018-10-02T00:51:00,"+0206,5","190,5,N,0062,5","+0211,5"
74486094789,2018-10-02T01:51:00,"+0206,5","210,5,N,0036,5","+0211,5"
74486094789,2018-10-02T02:51:00,"+0200,5","200,5,N,0021,5","+0206,5"
74486094789,2018-10-02T03:00:00,"+0200,1","200,1,N,0021,1","+0206,1"
74486094789,2018-10-02T03:51:00,"+0194,5","220,5,N,0036,5","+0200,5"
74486094789,2018-10-02T04:51:00,"+0189,5","210,5,N,0015,5","+0194,5"
74486094789,2018-10-02T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-02T05:51:00,"+0194,5","240,5,N,0026,5","+0194,5"
74486094789,2018-10-02T06:00:00,"+0194,1","240,1,N,0026,1","+0194,1"
74486094789,2018-10-02T06:51:00,"+0194,5","999,9,C,0000,5","+0194,5"
74486094789,2018-10-02T07:51:00,"+0189,5","190,5,N,0021,5","+0189,5"
74486094789,2018-10-02T08:51:00,"+0189,5","170,5,N,0015,5","+0189,5"
74486094789,2018-10-02T09:00:00,"+0189,1","170,1,N,0015,1","+0189,1"
74486094789,2018-10-02T09:51:00,"+0194,5","190,5,N,0031,5","+0194,5"
74486094789,2018-10-02T10:51:00,"+0189,5","200,5,N,0026,5","+0189,5"
74486094789,2018-10-02T11:51:00,"+0194,5","190,5,N,0015,5","+0194,5"
74486094789,2018-10-02T12:00:00,"+0194,1","190,1,N,0015,1","+0194,1"
74486094789,2018-10-02T12:51:00,"+0189,5","190,5,N,0036,5","+0217,5"
74486094789,2018-10-02T13:51:00,"+0189,5","190,5,N,0051,5","+0222,5"
74486094789,2018-10-02T14:51:00,"+0189,5","200,5,N,0046,5","+0228,5"
74486094789,2018-10-02T15:00:00,"+0189,1","200,1,N,0046,1","+0228,1"
74486094789,2018-10-02T15:51:00,"+0206,5","190,5,N,0051,5","+0239,5"
74486094789,2018-10-02T16:51:00,"+0222,5","170,5,N,0082,5","+0250,5"
74486094789,2018-10-02T17:51:00,"+0217,5","180,5,N,0088,5","+0233,5"
74486094789,2018-10-02T18:00:00,"+0217,1","180,1,N,0088,1","+0233,1"
74486094789,2018-10-02T18:26:00,"+0217,5","180,5,N,0093,5","+0228,5"
74486094789,2018-10-02T18:51:00,"+0217,5","180,5,N,0088,5","+0228,5"
74486094789,2018-10-02T19:51:00,"+0217,5","180,5,N,0103,5","+0228,5"
74486094789,2018-10-02T20:51:00,"+0211,5","190,5,N,0088,5","+0228,5"
74486094789,2018-10-02T21:00:00,"+0211,1","190,1,N,0088,1","+0228,1"
74486094789,2018-10-02T21:51:00,"+0217,5","190,5,N,0077,5","+0222,5"
74486094789,2018-10-02T22:51:00,"+0217,5","190,5,N,0088,5","+0222,5"
74486094789,2018-10-02T23:51:00,"+0222,5","190,5,N,0072,5","+0222,5"
74486094789,2018-10-03T00:00:00,"+0222,1","190,1,N,0072,1","+0222,1"
74486094789,2018-10-03T00:51:00,"+0222,5","190,5,N,0077,5","+0222,5"
74486094789,2018-10-03T01:51:00,"+0222,5","190,5,N,0072,5","+0222,5"
74486094789,2018-10-03T02:33:00,"+0217,5","190,5,N,0077,5","+0222,5"
74486094789,2018-10-03T02:49:00,"+0190,5","300,5,N,0082,5","+0210,5"
74486094789,2018-10-03T02:51:00,"+0190,A","300,5,N,0093,5","+0210,A"
74486094789,2018-10-03T02:54:00,"+0190,5","300,5,N,0103,5","+0210,5"
74486094789,2018-10-03T03:00:00,"+0189,1","300,1,N,0093,1","+0206,1"
74486094789,2018-10-03T03:14:00,"+0183,5","280,5,N,0067,5","+0189,5"
74486094789,2018-10-03T03:29:00,"+0183,5","280,5,N,0062,5","+0189,5"
74486094789,2018-10-03T03:51:00,"+0183,5","250,5,N,0062,5","+0189,5"
74486094789,2018-10-03T04:51:00,"+0189,5","270,5,N,0057,5","+0189,5"
74486094789,2018-10-03T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-03T05:00:00,"+0189,5","260,5,N,0051,5","+0194,5"
74486094789,2018-10-03T05:51:00,"+0183,5","220,5,N,0041,5","+0189,5"
74486094789,2018-10-03T06:00:00,"+0183,1","220,1,N,0041,1","+0189,1"
74486094789,2018-10-03T06:51:00,"+0189,5","230,5,N,0051,5","+0189,5"
74486094789,2018-10-03T07:51:00,"+0183,5","240,5,N,0046,5","+0183,5"
74486094789,2018-10-03T08:51:00,"+0183,5","240,5,N,0041,5","+0183,5"
74486094789,2018-10-03T09:00:00,"+0183,1","240,1,N,0041,1","+0183,1"
74486094789,2018-10-03T09:51:00,"+0183,5","250,5,N,0041,5","+0183,5"
74486094789,2018-10-03T10:51:00,"+0183,5","260,5,N,0036,5","+0183,5"
74486094789,2018-10-03T11:51:00,"+0183,5","280,5,N,0036,5","+0194,5"
74486094789,2018-10-03T12:00:00,"+0183,1","280,1,N,0036,1","+0194,1"
74486094789,2018-10-03T12:51:00,"+0183,5","280,5,N,0041,5","+0211,5"
74486094789,2018-10-03T13:51:00,"+0178,5","310,5,N,0062,5","+0222,5"
74486094789,2018-10-03T14:51:00,"+0172,5","320,5,N,0057,5","+0228,5"
74486094789,2018-10-03T15:00:00,"+0172,1","320,1,N,0057,1","+0228,1"
74486094789,2018-10-03T15:51:00,"+0172,5","320,5,N,0051,5","+0233,5"
74486094789,2018-10-03T16:51:00,"+0167,5","350,5,N,0046,5","+0239,5"
74486094789,2018-10-03T17:51:00,"+0161,5","340,5,N,0046,5","+0244,5"
74486094789,2018-10-03T18:00:00,"+0161,1","340,1,N,0046,1","+0244,1"
74486094789,2018-10-03T18:51:00,"+0161,5","340,5,N,0036,5","+0250,5"
74486094789,2018-10-03T19:51:00,"+0156,5","310,5,N,0031,5","+0239,5"
74486094789,2018-10-03T20:51:00,"+0156,5","340,5,N,0046,5","+0233,5"
74486094789,2018-10-03T21:00:00,"+0156,1","340,1,N,0046,1","+0233,1"
74486094789,2018-10-03T21:51:00,"+0156,5","330,5,N,0036,5","+0228,5"
74486094789,2018-10-03T22:51:00,"+0156,5","999,9,V,0031,5","+0228,5"
74486094789,2018-10-03T23:51:00,"+0161,5","030,5,N,0021,5","+0211,5"
74486094789,2018-10-04T00:00:00,"+0161,1","030,1,N,0021,1","+0211,1"
74486094789,2018-10-04T00:51:00,"+0156,5","320,5,N,0051,5","+0200,5"
74486094789,2018-10-04T01:51:00,"+0156,5","360,5,N,0031,5","+0194,5"
74486094789,2018-10-04T02:51:00,"+0156,5","360,5,N,0015,5","+0189,5"
74486094789,2018-10-04T03:00:00,"+0156,1","360,1,N,0015,1","+0189,1"
74486094789,2018-10-04T03:51:00,"+0161,5","030,5,N,0021,5","+0178,5"
74486094789,2018-10-04T04:51:00,"+0167,5","010,5,N,0015,5","+0178,5"
74486094789,2018-10-04T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-04T05:51:00,"+0161,5","350,5,N,0015,5","+0172,5"
74486094789,2018-10-04T06:00:00,"+0161,1","350,1,N,0015,1","+0172,1"
74486094789,2018-10-04T06:51:00,"+0161,5","010,5,N,0015,5","+0172,5"
74486094789,2018-10-04T07:51:00,"+0161,5","999,9,C,0000,5","+0167,5"
74486094789,2018-10-04T08:51:00,"+0150,5","999,9,C,0000,5","+0156,5"
74486094789,2018-10-04T09:00:00,"+0150,1","999,9,C,0000,1","+0156,1"
74486094789,2018-10-04T09:51:00,"+0156,5","999,9,C,0000,5","+0161,5"
74486094789,2018-10-04T10:51:00,"+0156,5","999,9,C,0000,5","+0156,5"
74486094789,2018-10-04T11:51:00,"+0167,5","999,9,C,0000,5","+0172,5"
74486094789,2018-10-04T12:00:00,"+0167,1","999,9,C,0000,1","+0172,1"
74486094789,2018-10-04T12:51:00,"+0183,5","160,5,N,0015,5","+0189,5"
74486094789,2018-10-04T13:51:00,"+0183,5","200,5,N,0041,5","+0211,5"
74486094789,2018-10-04T14:51:00,"+0189,5","210,5,N,0046,5","+0217,5"
74486094789,2018-10-04T15:00:00,"+0189,1","210,1,N,0046,1","+0217,1"
74486094789,2018-10-04T15:51:00,"+0194,5","190,5,N,0051,5","+0222,5"
74486094789,2018-10-04T16:51:00,"+0206,5","190,5,N,0067,5","+0239,5"
74486094789,2018-10-04T17:51:00,"+0200,5","190,5,N,0062,5","+0222,5"
74486094789,2018-10-04T18:00:00,"+0200,1","190,1,N,0062,1","+0222,1"
74486094789,2018-10-04T18:51:00,"+0206,5","180,5,N,0062,5","+0228,5"
74486094789,2018-10-04T19:51:00,"+0211,5","170,5,N,0072,5","+0228,5"
74486094789,2018-10-04T20:51:00,"+0211,5","190,5,N,0057,5","+0222,5"
74486094789,2018-10-04T21:00:00,"+0211,1","190,1,N,0057,1","+0222,1"
74486094789,2018-10-04T21:51:00,"+0217,5","190,5,N,0046,5","+0217,5"
74486094789,2018-10-04T22:51:00,"+0217,5","210,5,N,0062,5","+0217,5"
74486094789,2018-10-04T23:51:00,"+0222,5","210,5,N,0031,5","+0222,5"
74486094789,2018-10-05T00:00:00,"+0222,1","210,1,N,0031,1","+0222,1"
74486094789,2018-10-05T00:51:00,"+0222,5","170,5,N,0015,5","+0222,5"
74486094789,2018-10-05T01:51:00,"+0222,5","300,5,N,0015,5","+0233,5"
74486094789,2018-10-05T02:51:00,"+0222,5","330,5,N,0031,5","+0233,5"
74486094789,2018-10-05T03:00:00,"+0222,1","330,1,N,0031,1","+0233,1"
74486094789,2018-10-05T03:51:00,"+0217,5","020,5,N,0026,5","+0228,5"
74486094789,2018-10-05T04:51:00,"+0211,5","360,5,N,0051,5","+0222,5"
74486094789,2018-10-05T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-05T05:40:00,"+0206,5","360,5,N,0067,5","+0217,5"
74486094789,2018-10-05T05:51:00,"+0206,5","010,5,N,0057,5","+0211,5"
74486094789,2018-10-05T06:00:00,"+0206,1","010,1,N,0057,1","+0211,1"
74486094789,2018-10-05T06:38:00,"+0167,5","360,5,N,0067,5","+0200,5"
74486094789,2018-10-05T06:51:00,"+0161,5","350,5,N,0077,5","+0194,5"
74486094789,2018-10-05T07:51:00,"+0144,5","010,5,N,0067,5","+0178,5"
74486094789,2018-10-05T08:51:00,"+0139,5","360,5,N,0072,5","+0172,5"
74486094789,2018-10-05T09:00:00,"+0139,1","360,1,N,0072,1","+0172,1"
74486094789,2018-10-05T09:51:00,"+0139,5","010,5,N,0077,5","+0167,5"
74486094789,2018-10-05T10:51:00,"+0133,5","010,5,N,0051,5","+0161,5"
74486094789,2018-10-05T11:51:00,"+0139,5","360,5,N,0057,5","+0167,5"
74486094789,2018-10-05T12:00:00,"+0139,1","360,1,N,0057,1","+0167,1"
74486094789,2018-10-05T12:51:00,"+0139,5","020,5,N,0072,5","+0172,5"
74486094789,2018-10-05T13:51:00,"+0139,5","040,5,N,0062,5","+0178,5"
74486094789,2018-10-05T14:51:00,"+0139,5","020,5,N,0067,5","+0183,5"
74486094789,2018-10-05T15:00:00,"+0139,1","020,1,N,0067,1","+0183,1"
74486094789,2018-10-05T15:51:00,"+0139,5","040,5,N,0046,5","+0194,5"
74486094789,2018-10-05T16:51:00,"+0122,5","030,5,N,0051,5","+0200,5"
74486094789,2018-10-05T17:51:00,"+0117,5","040,5,N,0046,5","+0206,5"
74486094789,2018-10-05T18:00:00,"+0117,1","040,1,N,0046,1","+0206,1"
74486094789,2018-10-05T18:51:00,"+0122,5","020,5,N,0031,5","+0211,5"
74486094789,2018-10-05T19:51:00,"+0117,5","090,5,N,0026,5","+0211,5"
74486094789,2018-10-05T20:51:00,"+0106,5","070,5,N,0041,5","+0200,5"
74486094789,2018-10-05T21:00:00,"+0106,1","070,1,N,0041,1","+0200,1"
74486094789,2018-10-05T21:51:00,"+0150,5","140,5,N,0041,5","+0183,5"
74486094789,2018-10-05T22:51:00,"+0150,5","140,5,N,0041,5","+0178,5"
74486094789,2018-10-05T23:51:00,"+0150,5","140,5,N,0026,5","+0172,5"
74486094789,2018-10-06T00:00:00,"+0150,1","140,1,N,0026,1","+0172,1"
74486094789,2018-10-06T00:48:00,"+0150,5","130,5,N,0026,5","+0170,5"
74486094789,2018-10-06T00:51:00,"+0150,5","130,5,N,0021,5","+0172,5"
74486094789,2018-10-06T01:51:00,"+0150,5","120,5,N,0021,5","+0167,5"
74486094789,2018-10-06T02:51:00,"+0150,5","130,5,N,0031,5","+0172,5"
74486094789,2018-10-06T03:00:00,"+0150,1","130,1,N,0031,1","+0172,1"
74486094789,2018-10-06T03:51:00,"+0150,5","120,5,N,0031,5","+0172,5"
74486094789,2018-10-06T04:51:00,"+0150,5","120,5,N,0026,5","+0172,5"
74486094789,2018-10-06T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-06T05:49:00,"+0150,5","110,5,N,0026,5","+0170,5"
74486094789,2018-10-06T05:51:00,"+0150,5","110,5,N,0026,5","+0172,5"
74486094789,2018-10-06T06:00:00,"+0150,1","110,1,N,0026,1","+0172,1"
74486094789,2018-10-06T06:49:00,"+0150,5","110,5,N,0026,5","+0170,5"
74486094789,2018-10-06T06:51:00,"+0150,5","110,5,N,0031,5","+0172,5"
74486094789,2018-10-06T07:51:00,"+0150,5","110,5,N,0015,5","+0172,5"
74486094789,2018-10-06T08:51:00,"+0150,5","120,5,N,0021,5","+0172,5"
74486094789,2018-10-06T09:00:00,"+0150,1","120,1,N,0021,1","+0172,1"
74486094789,2018-10-06T09:51:00,"+0150,5","130,5,N,0031,5","+0172,5"
74486094789,2018-10-06T10:51:00,"+0150,5","130,5,N,0031,5","+0178,5"
74486094789,2018-10-06T11:51:00,"+0156,5","140,5,N,0041,5","+0178,5"
74486094789,2018-10-06T12:00:00,"+0156,1","140,1,N,0041,1","+0178,1"
74486094789,2018-10-06T12:51:00,"+0156,5","140,5,N,0041,5","+0178,5"
74486094789,2018-10-06T13:51:00,"+0156,5","140,5,N,0036,5","+0183,5"
74486094789,2018-10-06T14:51:00,"+0156,5","130,5,N,0046,5","+0189,5"
74486094789,2018-10-06T15:00:00,"+0156,1","130,1,N,0046,1","+0189,1"
74486094789,2018-10-06T15:51:00,"+0161,5","130,5,N,0051,5","+0189,5"
74486094789,2018-10-06T16:51:00,"+0156,5","140,5,N,0046,5","+0189,5"
74486094789,2018-10-06T17:51:00,"+0156,5","150,5,N,0046,5","+0189,5"
74486094789,2018-10-06T18:00:00,"+0156,1","150,1,N,0046,1","+0189,1"
74486094789,2018-10-06T18:51:00,"+0161,5","140,5,N,0046,5","+0183,5"
74486094789,2018-10-06T19:51:00,"+0161,5","160,5,N,0046,5","+0189,5"
74486094789,2018-10-06T20:51:00,"+0161,5","160,5,N,0051,5","+0189,5"
74486094789,2018-10-06T21:00:00,"+0161,1","160,1,N,0051,1","+0189,1"
74486094789,2018-10-06T21:51:00,"+0167,5","170,5,N,0046,5","+0189,5"
74486094789,2018-10-06T22:51:00,"+0172,5","170,5,N,0051,5","+0194,5"
74486094789,2018-10-06T23:49:00,"+0180,5","180,5,N,0051,5","+0190,5"
74486094789,2018-10-06T23:51:00,"+0178,5","190,5,N,0057,5","+0194,5"
74486094789,2018-10-07T00:00:00,"+0178,1","190,1,N,0057,1","+0194,1"
74486094789,2018-10-07T00:51:00,"+0183,5","180,5,N,0051,5","+0194,5"
74486094789,2018-10-07T01:51:00,"+0189,5","180,5,N,0041,5","+0200,5"
74486094789,2018-10-07T02:51:00,"+0194,5","200,5,N,0067,5","+0206,5"
74486094789,2018-10-07T03:00:00,"+0194,1","200,1,N,0067,1","+0206,1"
74486094789,2018-10-07T03:51:00,"+0194,5","200,5,N,0051,5","+0206,5"
74486094789,2018-10-07T04:51:00,"+0200,5","210,5,N,0062,5","+0206,5"
74486094789,2018-10-07T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-07T05:51:00,"+0200,5","210,5,N,0057,5","+0206,5"
74486094789,2018-10-07T06:00:00,"+0200,1","210,1,N,0057,1","+0206,1"
74486094789,2018-10-07T06:51:00,"+0200,5","210,5,N,0057,5","+0206,5"
74486094789,2018-10-07T07:51:00,"+0200,5","220,5,N,0057,5","+0206,5"
74486094789,2018-10-07T08:49:00,"+0210,5","210,5,N,0046,5","+0210,5"
74486094789,2018-10-07T08:51:00,"+0206,5","220,5,N,0046,5","+0206,5"
74486094789,2018-10-07T09:00:00,"+0206,1","220,1,N,0046,1","+0206,1"
74486094789,2018-10-07T09:49:00,"+0210,5","220,5,N,0046,5","+0210,5"
74486094789,2018-10-07T09:51:00,"+0206,5","220,5,N,0046,5","+0206,5"
74486094789,2018-10-07T10:51:00,"+0206,5","230,5,N,0036,5","+0206,5"
74486094789,2018-10-07T11:51:00,"+0211,5","210,5,N,0031,5","+0211,5"
74486094789,2018-10-07T12:00:00,"+0211,1","210,1,N,0031,1","+0211,1"
74486094789,2018-10-07T12:51:00,"+0211,5","220,5,N,0036,5","+0211,5"
74486094789,2018-10-07T13:51:00,"+0211,5","240,5,N,0036,5","+0217,5"
74486094789,2018-10-07T14:49:00,"+0210,5","240,5,N,0046,5","+0220,5"
74486094789,2018-10-07T14:51:00,"+0211,5","230,5,N,0041,5","+0222,5"
74486094789,2018-10-07T15:00:00,"+0211,1","230,1,N,0041,1","+0222,1"
74486094789,2018-10-07T15:25:00,"+0217,5","240,5,N,0046,5","+0228,5"
74486094789,2018-10-07T15:51:00,"+0217,5","230,5,N,0051,5","+0228,5"
74486094789,2018-10-07T16:44:00,"+0222,5","230,5,N,0051,5","+0233,5"
74486094789,2018-10-07T16:51:00,"+0222,5","230,5,N,0051,5","+0233,5"
74486094789,2018-10-07T17:51:00,"+0222,5","230,5,N,0041,5","+0244,5"
74486094789,2018-10-07T18:00:00,"+0222,1","230,1,N,0041,1","+0244,1"
74486094789,2018-10-07T18:14:00,"+0222,5","240,5,N,0046,5","+0256,5"
74486094789,2018-10-07T18:51:00,"+0222,5","230,5,N,0041,5","+0250,5"
74486094789,2018-10-07T19:49:00,"+0220,5","230,5,N,0041,5","+0260,5"
74486094789,2018-10-07T19:51:00,"+0217,5","230,5,N,0046,5","+0256,5"
74486094789,2018-10-07T20:49:00,"+0220,5","200,5,N,0036,5","+0260,5"
74486094789,2018-10-07T20:51:00,"+0217,5","200,5,N,0036,5","+0256,5"
74486094789,2018-10-07T21:00:00,"+0217,1","200,1,N,0036,1","+0256,1"
74486094789,2018-10-07T21:51:00,"+0217,5","180,5,N,0026,5","+0239,5"
74486094789,2018-10-07T22:51:00,"+0217,5","999,9,C,0000,5","+0228,5"
74486094789,2018-10-07T23:51:00,"+0217,5","180,5,N,0015,5","+0228,5"
74486094789,2018-10-08T00:00:00,"+0217,1","180,1,N,0015,1","+0228,1"
74486094789,2018-10-08T00:51:00,"+0217,5","999,9,C,0000,5","+0228,5"
74486094789,2018-10-08T01:51:00,"+0217,5","999,9,C,0000,5","+0217,5"
74486094789,2018-10-08T02:51:00,"+0217,5","170,5,N,0015,5","+0217,5"
74486094789,2018-10-08T03:00:00,"+0217,1","170,1,N,0015,1","+0217,1"
74486094789,2018-10-08T03:51:00,"+0222,5","340,5,N,0015,5","+0228,5"
74486094789,2018-10-08T04:51:00,"+0211,5","040,5,N,0021,5","+0211,5"
74486094789,2018-10-08T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-08T05:51:00,"+0217,5","040,5,N,0031,5","+0217,5"
74486094789,2018-10-08T06:00:00,"+0217,1","040,1,N,0031,1","+0217,1"
74486094789,2018-10-08T06:51:00,"+0211,5","040,5,N,0051,5","+0217,5"
74486094789,2018-10-08T07:42:00,"+0211,5","050,5,N,0041,5","+0211,5"
74486094789,2018-10-08T07:51:00,"+0211,5","060,5,N,0051,5","+0211,5"
74486094789,2018-10-08T08:29:00,"+0194,5","090,5,N,0057,5","+0194,5"
74486094789,2018-10-08T08:51:00,"+0194,5","090,5,N,0041,5","+0194,5"
74486094789,2018-10-08T09:00:00,"+0194,1","090,1,N,0041,1","+0194,1"
74486094789,2018-10-08T09:51:00,"+0189,5","100,5,N,0051,5","+0189,5"
74486094789,2018-10-08T10:49:00,"+0180,5","100,5,N,0046,5","+0180,5"
74486094789,2018-10-08T10:51:00,"+0183,5","110,5,N,0051,5","+0183,5"
74486094789,2018-10-08T11:51:00,"+0178,5","080,5,N,0062,5","+0178,5"
74486094789,2018-10-08T12:00:00,"+0178,1","080,1,N,0062,1","+0178,1"
74486094789,2018-10-08T12:51:00,"+0178,5","070,5,N,0051,5","+0178,5"
74486094789,2018-10-08T13:51:00,"+0178,5","090,5,N,0036,5","+0178,5"
74486094789,2018-10-08T14:49:00,"+0180,5","080,5,N,0062,5","+0180,5"
74486094789,2018-10-08T14:51:00,"+0178,5","080,5,N,0062,5","+0178,5"
74486094789,2018-10-08T15:00:00,"+0178,1","080,1,N,0062,1","+0178,1"
74486094789,2018-10-08T15:22:00,"+0178,5","080,5,N,0057,5","+0178,5"
74486094789,2018-10-08T15:51:00,"+0178,5","090,5,N,0051,5","+0183,5"
74486094789,2018-10-08T16:51:00,"+0178,5","090,5,N,0057,5","+0183,5"
74486094789,2018-10-08T17:51:00,"+0172,5","100,5,N,0062,5","+0183,5"
74486094789,2018-10-08T18:00:00,"+0172,1","100,1,N,0062,1","+0183,1"
74486094789,2018-10-08T18:51:00,"+0178,5","090,5,N,0046,5","+0183,5"
74486094789,2018-10-08T19:51:00,"+0178,5","090,5,N,0062,5","+0178,5"
74486094789,2018-10-08T20:48:00,"+0170,5","090,5,N,0046,5","+0180,5"
74486094789,2018-10-08T20:51:00,"+0178,5","100,5,N,0046,5","+0183,5"
74486094789,2018-10-08T21:00:00,"+0178,1","100,1,N,0046,1","+0183,1"
74486094789,2018-10-08T21:51:00,"+0172,5","090,5,N,0051,5","+0183,5"
74486094789,2018-10-08T22:51:00,"+0172,5","090,5,N,0046,5","+0183,5"
74486094789,2018-10-08T23:46:00,"+0180,5","090,5,N,0036,5","+0180,5"
74486094789,2018-10-08T23:51:00,"+0178,5","090,5,N,0046,5","+0183,5"
74486094789,2018-10-09T00:00:00,"+0178,1","090,1,N,0046,1","+0183,1"
74486094789,2018-10-09T00:51:00,"+0183,5","100,5,N,0046,5","+0183,5"
74486094789,2018-10-09T01:42:00,"+0183,5","100,5,N,0036,5","+0183,5"
74486094789,2018-10-09T01:51:00,"+0183,5","090,5,N,0031,5","+0183,5"
74486094789,2018-10-09T02:49:00,"+0190,5","100,5,N,0026,5","+0190,5"
74486094789,2018-10-09T02:51:00,"+0189,5","100,5,N,0026,5","+0189,5"
74486094789,2018-10-09T03:00:00,"+0189,1","100,1,N,0026,1","+0189,1"
74486094789,2018-10-09T03:27:00,"+0194,5","110,5,N,0036,5","+0194,5"
74486094789,2018-10-09T03:51:00,"+0194,5","100,5,N,0031,5","+0194,5"
74486094789,2018-10-09T04:51:00,"+0200,5","120,5,N,0026,5","+0200,5"
74486094789,2018-10-09T04:59:00,"+9999,9","999,9,9,9999,9","+9999,9"
74486094789,2018-10-09T05:51:00,"+0200,5","140,5,N,0026,5","+0200,5"
74486094789,2018-10-09T06:00:00,"+0200,1","140,1,N,0026,1","+0200,1"
74486094789,2018-10-09T06:51:00,"+0200,5","170,5,N,0021,5","+0200,5"
74486094789,2018-10-09T07:51:00,"+0200,5","210,5,N,0021,5","+0200,5"
74486094789,2018-10-09T08:51:00,"+0206,5","999,9,C,0000,5","+0206,5"
74486094789,2018-10-09T09:00:00,"+0206,1","999,9,C,0000,1","+0206,1"
74486094789,2018-10-09T09:08:00,"+0200,5","999,9,C,0000,5","+0200,5"
74486094789,2018-10-09T09:51:00,"+0206,5","999,9,C,0000,5","+0206,5"
74486094789,2018-10-09T10:51:00,"+0206,5","170,5,N,0021,5","+0206,5"
74486094789,2018-10-09T11:51:00,"+0206,5","190,5,N,0021,5","+0206,5"
74486094789,2018-10-09T12:00:00,"+0206,1","190,1,N,0021,1","+0206,1"
74486094789,2018-10-09T12:51:00,"+0211,5","190,5,N,0031,5","+0211,5"
74486094789,2018-10-09T13:51:00,"+0217,5","210,5,N,0021,5","+0217,5"
74486094789,2018-10-09T14:33:00,"+0211,5","210,5,N,0026,5","+0217,5"
74486094789,2018-10-09T14:51:00,"+0211,5","210,5,N,0026,5","+0217,5"
74486094789,2018-10-09T15:00:00,"+0211,1","210,1,N,0026,1","+0217,1"
74486094789,2018-10-09T15:51:00,"+0217,5","200,5,N,0036,5","+0228,5"
74486094789,2018-10-09T16:49:00,"+0220,5","190,5,N,0026,5","+0220,5"
74486094789,2018-10-09T16:51:00,"+0217,5","200,5,N,0026,5","+0222,5"
74486094789,2018-10-09T17:10:00,"+0217,5","210,5,N,0026,5","+0228,5"
